연도,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,XBH,GO,AO,GO/AO,GW_RBI,BB/K,P/PA,ISOP,XR,GPA
2002.0,장성호,KIA,0.343,133.0,586.0,481.0,82.0,165.0,29.0,0.0,19.0,251.0,95.0,2.0,8.0,86.0,14.0,9.0,53.0,15.0,0.522,0.445,0.967,48.0,0.365,0.0,48,146,125,1.17,0,1.62,3.92,0.179,106.7,0.331
2002.0,마해영,삼성,0.323,133.0,596.0,532.0,92.0,172.0,40.0,2.0,33.0,315.0,116.0,0.0,6.0,46.0,5.0,12.0,74.0,14.0,0.592,0.386,0.978,53.0,0.313,0.0,75,142,150,0.95,0,0.62,3.54,0.269,110.6,0.322
2002.0,이승엽,삼성,0.323,133.0,617.0,511.0,123.0,165.0,42.0,2.0,47.0,352.0,126.0,0.0,2.0,89.0,5.0,15.0,109.0,11.0,0.689,0.436,1.125,47.0,0.331,0.0,91,103,136,0.76,0,0.82,4.13,0.366,136.1,0.368
2002.0,심정수,현대,0.321,133.0,577.0,502.0,101.0,161.0,22.0,1.0,46.0,323.0,119.0,0.0,3.0,69.0,10.0,3.0,114.0,13.0,0.643,0.404,1.047,47.0,0.338,0.0,69,101,129,0.78,0,0.61,4.03,0.323,117.4,0.343
2002.0,김동주,두산,0.318,120.0,487.0,415.0,63.0,132.0,21.0,0.0,26.0,231.0,79.0,0.0,7.0,52.0,2.0,13.0,61.0,8.0,0.557,0.405,0.962,32.0,0.283,0.25,47,97,132,0.73,0,0.85,3.9,0.239,90.5,0.322
2002.0,이영우,한화,0.315,133.0,564.0,476.0,96.0,150.0,26.0,1.0,24.0,250.0,52.0,7.0,0.0,73.0,6.0,8.0,103.0,14.0,0.525,0.415,0.94,43.0,0.321,0.167,51,148,75,1.97,0,0.71,4.06,0.21,94.3,0.318
2002.0,김한수,삼성,0.311,127.0,541.0,486.0,69.0,151.0,23.0,1.0,17.0,227.0,76.0,2.0,4.0,35.0,2.0,14.0,61.0,15.0,0.467,0.371,0.838,44.0,0.287,0.0,41,153,125,1.22,0,0.57,3.69,0.156,79.0,0.284
2002.0,이진영,SK,0.308,128.0,475.0,419.0,73.0,129.0,22.0,8.0,13.0,206.0,40.0,6.0,3.0,42.0,3.0,5.0,57.0,7.0,0.492,0.375,0.867,36.0,0.193,0.5,43,136,100,1.36,0,0.74,3.51,0.184,71.9,0.292
2002.0,전준호,현대,0.3,126.0,501.0,420.0,83.0,126.0,15.0,8.0,3.0,166.0,28.0,14.0,1.0,53.0,1.0,13.0,51.0,2.0,0.395,0.394,0.789,32.0,0.278,0.0,26,136,108,1.26,0,1.04,3.94,0.095,70.3,0.276
2002.0,이병규,LG,0.293,109.0,444.0,389.0,54.0,114.0,25.0,0.0,12.0,175.0,43.0,1.0,2.0,50.0,12.0,2.0,57.0,6.0,0.45,0.375,0.825,30.0,0.253,0.0,37,135,85,1.59,0,0.88,3.72,0.157,63.4,0.281
2002.0,이종범,KIA,0.293,123.0,546.0,485.0,93.0,142.0,25.0,2.0,18.0,225.0,59.0,4.0,1.0,43.0,5.0,13.0,63.0,7.0,0.464,0.365,0.829,41.0,0.337,0.0,45,138,143,0.97,0,0.68,3.73,0.171,84.4,0.28
2002.0,송지만,한화,0.291,131.0,557.0,488.0,84.0,142.0,18.0,2.0,38.0,278.0,104.0,0.0,2.0,58.0,4.0,9.0,136.0,14.0,0.57,0.375,0.945,37.0,0.295,0.0,58,106,106,1.0,0,0.43,3.75,0.279,98.0,0.311
2002.0,채종범,SK,0.291,127.0,557.0,478.0,79.0,139.0,19.0,2.0,17.0,213.0,68.0,11.0,3.0,47.0,1.0,18.0,70.0,17.0,0.446,0.374,0.82,38.0,0.377,0.0,38,154,118,1.31,0,0.67,3.8,0.155,75.9,0.28
2002.0,홍성흔,두산,0.289,127.0,484.0,432.0,51.0,125.0,17.0,0.0,18.0,196.0,70.0,7.0,3.0,37.0,1.0,5.0,63.0,17.0,0.454,0.35,0.804,32.0,0.321,0.0,35,132,115,1.15,0,0.59,3.71,0.164,64.3,0.271
2002.0,이호준,SK,0.288,129.0,499.0,444.0,76.0,128.0,24.0,2.0,23.0,225.0,64.0,4.0,2.0,45.0,3.0,4.0,75.0,12.0,0.507,0.358,0.865,34.0,0.291,0.286,49,120,123,0.98,0,0.6,3.88,0.218,75.7,0.288
2002.0,안경현,두산,0.288,130.0,548.0,486.0,50.0,140.0,24.0,4.0,8.0,196.0,58.0,7.0,6.0,44.0,0.0,5.0,65.0,13.0,0.403,0.349,0.752,40.0,0.244,0.0,36,152,135,1.13,0,0.68,3.59,0.115,67.3,0.258
2002.0,박용택,LG,0.288,112.0,424.0,375.0,68.0,108.0,28.0,6.0,9.0,175.0,55.0,1.0,4.0,38.0,1.0,6.0,109.0,11.0,0.467,0.359,0.826,31.0,0.317,0.5,43,95,67,1.42,0,0.35,4.05,0.179,61.3,0.278
2002.0,강동우,삼성,0.288,130.0,521.0,466.0,75.0,134.0,23.0,3.0,9.0,190.0,49.0,7.0,1.0,46.0,0.0,1.0,76.0,9.0,0.408,0.352,0.76,36.0,0.33,0.0,35,150,107,1.4,0,0.61,3.97,0.12,65.0,0.26
2002.0,데이비스,한화,0.287,115.0,456.0,404.0,56.0,116.0,23.0,1.0,21.0,204.0,72.0,0.0,2.0,46.0,5.0,4.0,97.0,6.0,0.505,0.364,0.869,29.0,0.265,0.2,45,127,66,1.92,0,0.47,4.08,0.218,71.4,0.29
2002.0,김종국,KIA,0.287,133.0,595.0,527.0,95.0,151.0,26.0,3.0,8.0,207.0,53.0,3.0,1.0,61.0,0.0,3.0,116.0,5.0,0.393,0.363,0.756,41.0,0.298,1.0,37,150,111,1.35,0,0.53,3.85,0.106,82.1,0.262
2002.0,최기문,롯데,0.285,123.0,415.0,383.0,34.0,109.0,22.0,4.0,8.0,163.0,50.0,2.0,0.0,27.0,5.0,3.0,44.0,9.0,0.426,0.337,0.763,23.0,0.292,0.0,34,122,108,1.13,0,0.61,3.67,0.141,49.4,0.258
2002.0,이숭용,현대,0.284,125.0,480.0,422.0,63.0,120.0,18.0,2.0,19.0,199.0,76.0,4.0,2.0,40.0,2.0,12.0,54.0,11.0,0.472,0.361,0.833,31.0,0.287,0.0,39,123,127,0.97,0,0.74,3.89,0.187,70.2,0.28
2002.0,김응국,롯데,0.284,116.0,412.0,373.0,35.0,106.0,15.0,3.0,3.0,136.0,49.0,2.0,1.0,34.0,2.0,2.0,58.0,8.0,0.365,0.346,0.711,24.0,0.291,0.3,21,123,87,1.41,0,0.59,3.81,0.08,46.4,0.247
2002.0,브리또,삼성,0.283,128.0,545.0,481.0,89.0,136.0,29.0,0.0,25.0,240.0,90.0,4.0,4.0,35.0,3.0,21.0,84.0,10.0,0.499,0.355,0.854,40.0,0.286,0.0,54,114,151,0.75,0,0.42,3.61,0.216,82.4,0.285
2002.0,진갑용,삼성,0.281,133.0,517.0,462.0,58.0,130.0,29.0,1.0,18.0,215.0,86.0,1.0,5.0,41.0,4.0,8.0,56.0,13.0,0.465,0.347,0.812,34.0,0.358,0.0,48,134,147,0.91,0,0.73,3.78,0.184,71.5,0.272
2002.0,페르난데스,SK,0.281,132.0,556.0,499.0,81.0,140.0,24.0,0.0,45.0,299.0,107.0,0.0,1.0,49.0,2.0,7.0,114.0,8.0,0.599,0.353,0.952,42.0,0.303,0.0,69,108,138,0.78,0,0.43,3.85,0.319,100.1,0.309
2002.0,폴,현대,0.28,113.0,441.0,397.0,48.0,111.0,18.0,2.0,18.0,187.0,64.0,1.0,2.0,35.0,1.0,6.0,115.0,11.0,0.471,0.345,0.816,26.0,0.257,0.25,38,99,74,1.34,0,0.3,3.96,0.191,61.3,0.273
2002.0,마르티네스,LG,0.279,109.0,468.0,409.0,59.0,114.0,19.0,1.0,15.0,180.0,69.0,0.0,6.0,49.0,7.0,4.0,70.0,5.0,0.44,0.357,0.797,34.0,0.301,0.0,35,95,136,0.7,0,0.7,4.04,0.161,66.6,0.271
2002.0,박재홍,현대,0.278,112.0,481.0,432.0,57.0,120.0,24.0,0.0,15.0,189.0,67.0,0.0,4.0,41.0,2.0,4.0,94.0,10.0,0.438,0.343,0.781,38.0,0.309,0.667,39,110,112,0.98,0,0.44,3.76,0.16,63.0,0.264
2002.0,양준혁,삼성,0.276,132.0,437.0,391.0,60.0,108.0,23.0,2.0,14.0,177.0,50.0,0.0,1.0,39.0,3.0,5.0,56.0,9.0,0.453,0.349,0.802,27.0,0.237,0.214,39,107,121,0.88,0,0.7,3.73,0.176,58.5,0.27
2003.0,김동주,두산,0.342,118.0,504.0,401.0,61.0,137.0,23.0,2.0,23.0,233.0,89.0,0.0,13.0,79.0,8.0,11.0,53.0,15.0,0.581,0.45,1.031,39.0,0.387,0.5,16,143,117,1.22,0,0.48,3.75,0.047,45.7,0.226
2003.0,심정수,현대,0.335,133.0,601.0,460.0,110.0,154.0,16.0,1.0,53.0,331.0,142.0,0.0,8.0,124.0,17.0,9.0,63.0,14.0,0.72,0.478,1.198,45.0,0.346,0.0,36,168,122,1.38,0,0.76,3.96,0.115,67.0,0.257
2003.0,안경현,두산,0.333,128.0,539.0,475.0,65.0,158.0,28.0,3.0,10.0,222.0,72.0,6.0,5.0,48.0,2.0,5.0,43.0,21.0,0.467,0.396,0.863,45.0,0.328,0.0,24,145,109,1.33,0,0.6,3.58,0.1,49.3,0.238
2003.0,양준혁,삼성,0.329,133.0,551.0,490.0,90.0,161.0,37.0,2.0,33.0,301.0,92.0,4.0,2.0,49.0,2.0,6.0,49.0,13.0,0.614,0.395,1.009,48.0,0.354,0.0,36,164,157,1.04,0,0.58,3.61,0.129,57.1,0.235
2003.0,이진영,SK,0.328,128.0,562.0,481.0,81.0,158.0,29.0,6.0,17.0,250.0,70.0,13.0,2.0,62.0,1.0,4.0,76.0,6.0,0.52,0.408,0.928,45.0,0.364,0.0,33,127,107,1.19,0,0.44,3.85,0.142,49.9,0.242
2003.0,박한이,삼성,0.322,133.0,612.0,528.0,113.0,170.0,34.0,1.0,12.0,242.0,59.0,8.0,5.0,63.0,1.0,8.0,55.0,7.0,0.458,0.399,0.857,53.0,0.314,0.0,46,98,89,1.1,0,0.41,4.06,0.243,70.0,0.277
2003.0,김태균,한화,0.319,133.0,573.0,479.0,67.0,153.0,24.0,2.0,31.0,274.0,95.0,4.0,2.0,79.0,6.0,9.0,106.0,13.0,0.572,0.424,0.996,41.0,0.343,0.0,34,90,151,0.6,0,1.22,4.2,0.175,62.8,0.267
2003.0,장성호,KIA,0.315,130.0,571.0,476.0,93.0,150.0,36.0,2.0,21.0,253.0,105.0,3.0,5.0,84.0,7.0,3.0,52.0,7.0,0.532,0.417,0.949,38.0,0.348,0.0,14,138,138,1.0,0,0.86,3.71,0.052,42.4,0.211
2003.0,이종범,KIA,0.315,132.0,595.0,524.0,110.0,165.0,43.0,1.0,20.0,270.0,61.0,1.0,4.0,59.0,5.0,7.0,58.0,8.0,0.515,0.389,0.904,48.0,0.337,0.0,27,91,116,0.78,0,0.51,4.14,0.131,40.9,0.23
2003.0,김동수,현대,0.308,117.0,441.0,367.0,48.0,113.0,15.0,1.0,16.0,178.0,68.0,15.0,6.0,45.0,5.0,8.0,57.0,10.0,0.485,0.39,0.875,29.0,0.35,0.286,36,111,121,0.92,0,0.55,4.25,0.15,47.6,0.23
2003.0,조성환,롯데,0.307,129.0,543.0,486.0,73.0,149.0,25.0,2.0,6.0,196.0,38.0,7.0,1.0,37.0,3.0,12.0,57.0,5.0,0.403,0.369,0.772,43.0,0.279,0.0,48,94,130,0.72,0,1.49,3.96,0.239,101.1,0.348
2003.0,박재홍,KIA,0.301,108.0,461.0,392.0,71.0,118.0,15.0,5.0,19.0,200.0,66.0,6.0,2.0,60.0,1.0,1.0,84.0,11.0,0.51,0.393,0.903,36.0,0.315,0.0,70,105,146,0.72,0,1.97,3.97,0.385,144.7,0.395
2003.0,이승엽,삼성,0.301,131.0,596.0,479.0,115.0,144.0,23.0,0.0,56.0,335.0,144.0,0.0,6.0,101.0,9.0,10.0,89.0,11.0,0.699,0.428,1.127,41.0,0.346,0.0,41,113,166,0.68,0,1.12,3.45,0.135,79.3,0.295
2003.0,이영우,한화,0.297,133.0,590.0,498.0,90.0,148.0,28.0,4.0,16.0,232.0,71.0,3.0,3.0,78.0,7.0,8.0,71.0,7.0,0.466,0.399,0.865,42.0,0.311,0.0,72,139,143,0.97,0,1.0,3.62,0.286,104.1,0.331
2003.0,김한수,삼성,0.295,131.0,532.0,478.0,67.0,141.0,23.0,1.0,17.0,217.0,70.0,4.0,4.0,29.0,0.0,17.0,57.0,20.0,0.454,0.354,0.808,37.0,0.294,0.0,52,130,119,1.09,0,0.82,3.95,0.191,95.2,0.314
2003.0,이숭용,현대,0.294,133.0,573.0,511.0,70.0,150.0,25.0,0.0,18.0,229.0,76.0,7.0,4.0,47.0,0.0,4.0,69.0,10.0,0.448,0.355,0.803,46.0,0.246,0.0,47,197,111,1.77,0,1.15,3.9,0.136,96.1,0.294
2003.0,박종호,현대,0.293,131.0,597.0,502.0,90.0,147.0,26.0,4.0,6.0,199.0,61.0,26.0,4.0,47.0,0.0,18.0,53.0,6.0,0.396,0.371,0.767,43.0,0.255,0.0,57,120,102,1.18,0,0.75,4.02,0.253,107.2,0.334
2003.0,마해영,삼성,0.291,132.0,573.0,502.0,90.0,146.0,25.0,0.0,38.0,285.0,123.0,1.0,4.0,56.0,3.0,10.0,89.0,22.0,0.568,0.371,0.939,42.0,0.344,0.5,59,134,145,0.92,0,1.62,4.07,0.216,103.4,0.321
2003.0,장원진,두산,0.29,124.0,429.0,386.0,46.0,112.0,23.0,1.0,5.0,152.0,48.0,4.0,4.0,31.0,1.0,4.0,38.0,6.0,0.394,0.346,0.74,30.0,0.272,0.391,64,127,178,0.71,0,1.02,3.85,0.2,104.9,0.304
2003.0,진갑용,삼성,0.29,126.0,485.0,435.0,64.0,126.0,20.0,2.0,21.0,213.0,53.0,2.0,2.0,36.0,3.0,10.0,34.0,13.0,0.49,0.356,0.846,29.0,0.228,0.6,32,81,122,0.66,0,0.79,3.95,0.177,68.0,0.297
2003.0,이호준,SK,0.29,133.0,554.0,473.0,86.0,137.0,20.0,1.0,36.0,267.0,102.0,2.0,1.0,69.0,4.0,9.0,80.0,6.0,0.564,0.389,0.953,35.0,0.313,0.5,33,148,133,1.11,0,0.65,3.59,0.097,71.7,0.267
2003.0,홍세완,KIA,0.29,129.0,549.0,487.0,75.0,141.0,26.0,1.0,22.0,235.0,100.0,5.0,9.0,45.0,0.0,3.0,54.0,13.0,0.483,0.347,0.83,39.0,0.31,0.0,39,96,96,1.0,0,0.71,4.02,0.209,74.7,0.304
2003.0,디아즈,SK,0.285,112.0,485.0,439.0,56.0,125.0,26.0,0.0,22.0,217.0,63.0,0.0,4.0,32.0,1.0,10.0,47.0,11.0,0.494,0.344,0.838,37.0,0.215,0.0,79,117,135,0.87,0,1.13,3.95,0.399,135.2,0.367
2003.0,조경환,SK,0.285,121.0,441.0,376.0,63.0,107.0,20.0,1.0,23.0,198.0,68.0,8.0,1.0,45.0,0.0,11.0,103.0,10.0,0.527,0.376,0.903,32.0,0.314,0.2,48,177,105,1.69,0,1.1,3.76,0.169,92.9,0.296
2003.0,박진만,현대,0.283,129.0,515.0,421.0,68.0,119.0,26.0,0.0,16.0,193.0,48.0,22.0,4.0,55.0,0.0,13.0,66.0,14.0,0.458,0.379,0.837,33.0,0.232,0.0,41,161,123,1.31,0,0.51,3.7,0.159,71.4,0.273
2003.0,조원우,SK,0.281,128.0,518.0,452.0,65.0,127.0,18.0,0.0,8.0,169.0,48.0,13.0,4.0,35.0,1.0,14.0,65.0,7.0,0.374,0.349,0.723,39.0,0.316,0.143,43,129,167,0.77,0,0.68,3.88,0.155,79.9,0.272
2003.0,김상훈,KIA,0.279,125.0,467.0,423.0,43.0,118.0,23.0,1.0,7.0,164.0,46.0,10.0,1.0,30.0,2.0,3.0,69.0,9.0,0.388,0.33,0.718,29.0,0.27,0.333,36,152,154,0.99,0,0.89,3.94,0.104,76.8,0.266
2003.0,홍원기,두산,0.273,124.0,453.0,384.0,43.0,105.0,13.0,1.0,8.0,144.0,42.0,9.0,3.0,54.0,2.0,3.0,65.0,7.0,0.375,0.365,0.74,25.0,0.277,0.667,63,140,131,1.07,0,0.63,3.84,0.277,96.5,0.309
2003.0,마르티네스,LG,0.273,131.0,552.0,483.0,70.0,132.0,29.0,2.0,17.0,216.0,70.0,1.0,7.0,53.0,1.0,8.0,67.0,3.0,0.447,0.35,0.797,31.0,0.242,0.0,29,124,116,1.07,0,0.82,3.76,0.104,52.4,0.254
2003.0,정경배,SK,0.272,119.0,425.0,372.0,55.0,101.0,16.0,0.0,12.0,153.0,51.0,12.0,3.0,27.0,0.0,11.0,56.0,3.0,0.411,0.337,0.748,22.0,0.279,0.0,43,138,139,0.99,0,1.06,3.68,0.2,71.4,0.283
2004.0,브룸바,현대,0.343,132.0,594.0,475.0,92.0,163.0,25.0,1.0,33.0,289.0,105.0,0.0,4.0,114.0,10.0,1.0,79.0,10.0,0.608,0.468,1.076,49.0,0.363,0.0,57,112,145,0.77,0,0.86,3.99,0.275,100.2,0.316
2004.0,이진영,SK,0.342,117.0,483.0,404.0,74.0,138.0,19.0,1.0,15.0,204.0,63.0,6.0,2.0,66.0,6.0,5.0,49.0,9.0,0.505,0.438,0.943,37.0,0.333,0.25,49,155,146,1.06,0,0.83,3.8,0.193,79.9,0.277
2004.0,홍성흔,두산,0.329,133.0,552.0,501.0,62.0,165.0,27.0,2.0,14.0,238.0,86.0,3.0,2.0,36.0,2.0,10.0,70.0,8.0,0.475,0.384,0.859,44.0,0.336,0.0,48,113,158,0.72,0,0.68,3.38,0.21,72.8,0.278
2004.0,김태균,한화,0.323,129.0,556.0,473.0,76.0,153.0,26.0,1.0,23.0,250.0,106.0,0.0,7.0,70.0,3.0,6.0,99.0,11.0,0.529,0.412,0.941,45.0,0.329,0.0,44,73,94,0.78,0,0.44,4.18,0.242,69.5,0.301
2004.0,이병규,LG,0.323,129.0,562.0,496.0,95.0,160.0,26.0,2.0,14.0,232.0,64.0,3.0,1.0,50.0,1.0,12.0,72.0,14.0,0.468,0.397,0.865,45.0,0.28,0.333,42,93,147,0.63,0,0.83,3.94,0.176,72.3,0.285
2004.0,김기태,SK,0.32,126.0,465.0,403.0,60.0,129.0,24.0,0.0,10.0,183.0,67.0,4.0,1.0,57.0,6.0,0.0,55.0,10.0,0.454,0.403,0.857,36.0,0.362,0.286,26,127,137,0.93,0,0.54,3.92,0.093,61.9,0.251
2004.0,이영우,한화,0.319,131.0,572.0,483.0,94.0,154.0,31.0,3.0,13.0,230.0,60.0,6.0,2.0,73.0,5.0,8.0,66.0,13.0,0.476,0.415,0.891,40.0,0.265,0.333,31,131,106,1.24,0,0.43,3.62,0.109,51.6,0.246
2004.0,양준혁,삼성,0.315,133.0,584.0,479.0,95.0,151.0,30.0,0.0,28.0,265.0,103.0,1.0,2.0,89.0,8.0,13.0,53.0,10.0,0.553,0.434,0.987,44.0,0.341,0.0,22,102,115,0.89,0,0.83,3.86,0.102,54.9,0.258
2004.0,페레즈,롯데,0.314,125.0,532.0,490.0,60.0,154.0,17.0,0.0,18.0,225.0,86.0,1.0,3.0,33.0,6.0,5.0,66.0,19.0,0.459,0.362,0.821,48.0,0.351,0.0,48,107,184,0.58,0,0.79,3.84,0.174,79.9,0.269
2004.0,박한이,삼성,0.31,132.0,587.0,503.0,81.0,156.0,26.0,2.0,16.0,234.0,63.0,7.0,3.0,69.0,3.0,5.0,57.0,8.0,0.465,0.397,0.862,50.0,0.314,0.333,28,104,114,0.91,0,0.48,3.81,0.14,54.5,0.254
2004.0,이범호,한화,0.308,133.0,541.0,481.0,80.0,148.0,35.0,3.0,23.0,258.0,74.0,5.0,4.0,48.0,1.0,3.0,80.0,8.0,0.536,0.371,0.907,42.0,0.287,0.0,25,146,123,1.19,0,1.04,3.9,0.084,63.8,0.253
2004.0,김재현,LG,0.3,120.0,458.0,373.0,56.0,112.0,18.0,3.0,14.0,178.0,62.0,0.0,7.0,66.0,5.0,12.0,58.0,10.0,0.477,0.415,0.892,29.0,0.274,0.6,32,163,115,1.42,0,1.04,3.84,0.122,59.8,0.254
2004.0,박용택,LG,0.3,109.0,435.0,393.0,51.0,118.0,15.0,2.0,16.0,185.0,58.0,6.0,1.0,32.0,3.0,3.0,68.0,4.0,0.471,0.357,0.828,36.0,0.294,0.125,35,121,105,1.15,0,0.8,3.59,0.184,53.7,0.264
2004.0,장성호,KIA,0.3,130.0,561.0,474.0,78.0,142.0,29.0,0.0,19.0,228.0,80.0,0.0,4.0,76.0,5.0,7.0,61.0,11.0,0.481,0.401,0.882,37.0,0.31,0.0,20,118,113,1.04,0,0.54,4.08,0.067,44.5,0.233
2004.0,라이온,롯데,0.3,102.0,438.0,404.0,52.0,121.0,28.0,0.0,12.0,185.0,55.0,1.0,3.0,25.0,2.0,5.0,66.0,5.0,0.458,0.346,0.804,30.0,0.23,0.0,38,165,124,1.33,0,0.48,3.92,0.134,67.7,0.242
2004.0,정경배,SK,0.296,105.0,421.0,362.0,51.0,107.0,23.0,0.0,9.0,157.0,47.0,13.0,3.0,32.0,0.0,11.0,63.0,9.0,0.434,0.368,0.802,38.0,0.3,0.0,41,112,143,0.78,0,0.22,3.52,0.189,51.9,0.243
2004.0,박경완,SK,0.295,132.0,526.0,410.0,94.0,121.0,19.0,1.0,34.0,244.0,79.0,6.0,2.0,94.0,3.0,14.0,126.0,9.0,0.595,0.44,1.035,33.0,0.287,0.2,38,97,131,0.74,0,0.53,3.72,0.208,57.8,0.262
2004.0,강동우,삼성,0.295,132.0,497.0,438.0,59.0,129.0,22.0,1.0,3.0,162.0,49.0,7.0,1.0,49.0,4.0,2.0,45.0,13.0,0.37,0.367,0.737,28.0,0.291,0.231,30,142,142,1.0,0,0.79,3.99,0.093,59.4,0.234
2004.0,이숭용,현대,0.293,133.0,549.0,468.0,60.0,137.0,29.0,0.0,9.0,193.0,85.0,4.0,6.0,58.0,6.0,13.0,87.0,17.0,0.412,0.382,0.794,38.0,0.303,0.0,33,65,97,0.67,0,0.63,4.16,0.193,58.4,0.279
2004.0,전준호,현대,0.292,132.0,581.0,487.0,88.0,142.0,10.0,7.0,4.0,178.0,48.0,24.0,2.0,63.0,2.0,5.0,64.0,4.0,0.366,0.377,0.743,39.0,0.314,1.0,21,136,118,1.15,0,1.05,3.63,0.081,35.1,0.208
2004.0,데이비스,한화,0.291,119.0,510.0,440.0,70.0,128.0,26.0,1.0,19.0,213.0,77.0,2.0,4.0,61.0,4.0,3.0,89.0,12.0,0.484,0.378,0.862,37.0,0.27,1.0,59,105,132,0.8,0,1.44,4.07,0.265,124.5,0.363
2004.0,마틴,LG,0.291,107.0,420.0,358.0,45.0,104.0,16.0,4.0,9.0,155.0,52.0,0.0,5.0,51.0,3.0,6.0,57.0,7.0,0.433,0.383,0.816,26.0,0.312,0.0,35,121,98,1.23,0,1.35,3.77,0.163,84.3,0.323
2004.0,김동주,두산,0.286,124.0,517.0,430.0,72.0,123.0,19.0,1.0,19.0,201.0,76.0,0.0,2.0,69.0,3.0,16.0,67.0,14.0,0.467,0.402,0.869,30.0,0.313,1.0,43,127,141,0.9,0,0.51,3.64,0.146,84.8,0.292
2004.0,박진만,현대,0.286,129.0,506.0,434.0,65.0,124.0,18.0,0.0,17.0,193.0,69.0,10.0,5.0,48.0,2.0,9.0,67.0,10.0,0.445,0.365,0.81,34.0,0.295,1.0,50,122,106,1.15,0,0.71,4.21,0.205,98.9,0.318
2004.0,장원진,두산,0.284,130.0,486.0,429.0,51.0,122.0,15.0,4.0,5.0,160.0,49.0,5.0,3.0,44.0,1.0,5.0,54.0,5.0,0.373,0.356,0.729,37.0,0.287,0.143,42,167,98,1.7,0,0.69,3.74,0.145,85.6,0.296
2004.0,손인호,롯데,0.284,122.0,480.0,408.0,54.0,116.0,21.0,2.0,5.0,156.0,42.0,1.0,4.0,62.0,2.0,5.0,75.0,5.0,0.382,0.382,0.764,29.0,0.259,0.333,34,140,80,1.75,0,1.04,4.23,0.134,68.8,0.295
2004.0,심재학,KIA,0.282,128.0,469.0,372.0,64.0,105.0,23.0,2.0,22.0,198.0,81.0,3.0,9.0,79.0,4.0,6.0,54.0,7.0,0.532,0.408,0.94,25.0,0.346,0.667,47,170,95,1.79,0,1.11,3.93,0.157,90.5,0.306
2004.0,박종호,삼성,0.282,132.0,587.0,514.0,78.0,145.0,25.0,0.0,8.0,194.0,59.0,13.0,4.0,47.0,0.0,9.0,55.0,10.0,0.377,0.35,0.727,41.0,0.266,0.0,58,133,144,0.92,0,1.68,3.64,0.238,109.8,0.334
2004.0,마해영,KIA,0.281,124.0,519.0,437.0,54.0,123.0,16.0,0.0,11.0,172.0,71.0,1.0,11.0,56.0,4.0,14.0,68.0,19.0,0.394,0.373,0.767,29.0,0.289,0.667,35,143,130,1.1,0,0.5,3.41,0.145,72.7,0.278
2004.0,이호준,SK,0.28,133.0,578.0,497.0,87.0,139.0,22.0,2.0,30.0,255.0,112.0,2.0,6.0,69.0,5.0,4.0,75.0,12.0,0.513,0.368,0.881,39.0,0.288,0.0,44,185,108,1.71,0,1.21,3.77,0.155,90.9,0.295
2005.0,이병규,LG,0.337,119.0,517.0,466.0,62.0,157.0,24.0,2.0,9.0,212.0,75.0,1.0,7.0,34.0,1.0,9.0,62.0,10.0,0.455,0.388,0.843,51.0,0.346,0.667,61,105,152,0.69,0,0.6,3.82,0.229,90.4,0.301
2005.0,데이비스,한화,0.323,118.0,507.0,431.0,90.0,139.0,24.0,0.0,24.0,235.0,86.0,0.0,6.0,65.0,7.0,5.0,76.0,8.0,0.545,0.412,0.957,43.0,0.287,0.0,35,111,99,1.12,0,1.14,4.03,0.177,75.6,0.306
2005.0,김태균,한화,0.317,124.0,529.0,461.0,73.0,146.0,33.0,2.0,23.0,252.0,100.0,0.0,2.0,60.0,5.0,6.0,73.0,20.0,0.547,0.401,0.948,39.0,0.333,0.0,33,116,92,1.26,0,0.47,3.68,0.17,64.4,0.278
2005.0,김재현,SK,0.315,120.0,499.0,400.0,63.0,126.0,17.0,0.0,19.0,200.0,77.0,0.0,3.0,80.0,10.0,16.0,59.0,9.0,0.5,0.445,0.945,37.0,0.314,0.286,48,141,134,1.05,0,1.25,4.06,0.181,89.8,0.301
2005.0,이종범,KIA,0.312,118.0,495.0,430.0,69.0,134.0,25.0,2.0,6.0,181.0,36.0,7.0,0.0,47.0,2.0,11.0,49.0,8.0,0.421,0.393,0.814,38.0,0.228,0.333,40,102,118,0.86,0,0.38,3.45,0.158,61.5,0.27
2005.0,임재철,두산,0.31,109.0,401.0,336.0,41.0,104.0,13.0,3.0,3.0,132.0,30.0,22.0,4.0,35.0,0.0,4.0,51.0,5.0,0.393,0.377,0.77,31.0,0.259,0.0,32,96,99,0.97,0,0.51,3.99,0.138,55.6,0.274
2005.0,박재홍,SK,0.304,109.0,495.0,421.0,76.0,128.0,21.0,1.0,18.0,205.0,63.0,2.0,3.0,67.0,2.0,2.0,78.0,10.0,0.487,0.4,0.887,34.0,0.265,0.0,54,63,102,0.62,0,0.75,4.41,0.3,103.0,0.347
2005.0,클리어,LG,0.303,110.0,453.0,402.0,64.0,122.0,23.0,4.0,15.0,198.0,61.0,0.0,5.0,36.0,3.0,10.0,85.0,8.0,0.493,0.371,0.864,34.0,0.281,0.0,26,156,109,1.43,0,1.09,3.71,0.075,57.4,0.258
