연도,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
2019,장진혁,한화,중견수,62,31,350+1/3,0,0,104,3,0,1.0,0,0,0,-
2019,서건창,키움,2루수,62,61,481,6,0,106,163,35,0.978,0,0,0,-
2019,전유수,KT,투수,62,1,66+1/3,1,0,2,8,1,0.909,0,0,0,-
2019,배재환,NC,투수,62,0,54+1/3,0,0,2,6,0,1.0,0,0,0,-
2019,나주환,SK,2루수,61,49,399,1,0,96,154,38,0.996,0,0,0,-
2019,하재훈,SK,투수,61,0,59,0,0,2,8,0,1.0,0,0,0,-
2019,박치국,두산,투수,61,0,52,1,1,2,9,0,0.917,0,0,0,-
2019,함덕주,두산,투수,61,0,54+2/3,0,0,1,9,1,1.0,0,0,0,-
2019,박상원,한화,투수,61,0,59,0,1,3,7,0,1.0,0,0,0,-
2019,호잉,한화,중견수,61,57,433+2/3,0,0,132,2,0,1.0,0,0,0,-
2019,한현희,키움,투수,61,0,58,4,1,4,11,2,0.789,0,0,0,-
2019,김도환,삼성,포수,61,30,299+2/3,1,0,202,16,2,0.995,2,21,4,16.0
2019,장필준,삼성,투수,61,0,69+2/3,0,0,6,13,0,1.0,0,0,0,-
2019,진명호,롯데,투수,60,0,63+1/3,0,0,6,9,1,1.0,0,0,0,-
2019,원종현,NC,투수,60,0,60,1,0,3,7,0,0.909,0,0,0,-
2019,하준영,KIA,투수,59,0,52+2/3,1,1,5,9,0,0.933,0,0,0,-
2019,김찬형,NC,유격수,58,36,340,3,0,62,106,22,0.982,0,0,0,-
2019,이원재,NC,1루수,58,42,369,4,0,351,20,24,0.989,0,0,0,-
2019,권혁,두산,투수,57,0,36+2/3,0,0,3,6,1,1.0,0,0,0,-
2019,정우람,한화,투수,57,0,58+1/3,1,0,2,5,0,0.875,0,0,0,-
2019,오주원,키움,투수,57,0,54+1/3,0,0,4,14,2,1.0,0,0,0,-
2019,전상현,KIA,투수,57,0,60+2/3,0,0,3,4,1,1.0,0,0,0,-
2019,허도환,SK,포수,56,22,242+1/3,2,1,218,19,3,0.992,0,21,4,16.0
2019,터커,KIA,우익수,56,53,433,2,0,96,1,0,0.98,0,0,0,-
2019,정우영,LG,투수,56,0,65+1/3,0,0,9,11,0,1.0,0,0,0,-
2019,안상현,SK,2루수,55,16,250+2/3,6,0,53,92,18,0.96,0,0,0,-
2019,김승회,두산,투수,55,0,58+2/3,0,2,7,9,0,1.0,0,0,0,-
2019,이태양,한화,투수,55,1,66+2/3,3,0,4,9,1,0.813,0,0,0,-
2019,고영창,KIA,투수,55,0,54,2,1,1,7,1,0.8,0,0,0,-
2019,오윤석,롯데,1루수,55,26,291,3,0,231,23,26,0.988,0,0,0,-
2019,류지혁,두산,유격수,54,26,266,8,0,43,77,21,0.938,0,0,0,-
2019,이성열,한화,우익수,54,49,388,3,0,91,3,0,0.969,0,0,0,-
2019,윤영삼,키움,투수,54,0,62+2/3,1,0,3,6,0,0.9,0,0,0,-
2019,문경찬,KIA,투수,54,0,55,0,0,2,0,0,1.0,0,0,0,-
2019,우규민,삼성,투수,54,0,59,2,0,3,7,3,0.833,0,0,0,-
2019,손승락,롯데,투수,53,0,52+2/3,1,0,3,9,0,0.923,0,0,0,-
2019,채태인,롯데,1루수,53,45,342+1/3,1,0,338,25,30,0.997,0,0,0,-
2019,이성우,LG,포수,53,19,210,3,0,143,16,0,0.981,0,23,8,25.8
2019,스몰린스키,NC,우익수,53,52,455+2/3,3,0,135,3,1,0.979,0,0,0,-
2019,장현식,NC,투수,53,0,54+2/3,1,0,3,7,0,0.909,0,0,0,-
2019,정근우,한화,중견수,52,46,352+1/3,2,0,88,2,0,0.978,0,0,0,-
2019,송성문,키움,3루수,52,44,389+1/3,4,0,27,77,12,0.963,0,0,0,-
2019,이정후,키움,우익수,52,29,282,0,0,67,3,2,1.0,0,0,0,-
2019,임기준,KIA,투수,52,0,36+2/3,2,0,3,8,1,0.846,0,0,0,-
2019,강로한,롯데,유격수,52,28,261+2/3,12,0,45,78,25,0.911,0,0,0,-
2019,박승욱,KT,1루수,52,25,252+1/3,2,0,265,21,27,0.993,0,0,0,-
2019,정성곤,KT,투수,52,0,53+2/3,0,0,4,4,2,1.0,0,0,0,-
2019,노진혁,NC,3루수,52,31,301,3,0,19,82,12,0.971,0,0,0,-
2019,윌슨,롯데,3루수,51,48,415,4,0,35,70,8,0.963,0,0,0,-
2019,윤진호,LG,2루수,51,0,101,0,0,25,41,11,1.0,0,0,0,-
2019,유한준,KT,우익수,51,48,382+2/3,2,0,81,4,1,0.977,0,0,0,-
2019,김형준,NC,포수,51,31,286+2/3,1,0,216,22,2,0.996,2,15,10,40.0
2019,김민하,한화,좌익수,50,25,257+2/3,2,0,64,3,0,0.971,0,0,0,-
2019,김성민,키움,투수,50,0,56+1/3,0,0,3,8,1,1.0,0,0,0,-
2019,김태진,NC,좌익수,50,36,311,0,0,81,3,1,1.0,0,0,0,-
2019,김민식,KIA,포수,49,29,260,3,1,204,14,3,0.986,4,22,6,21.4
2019,박준표,KIA,투수,49,0,56,0,0,7,12,2,1.0,0,0,0,-
2019,조상우,키움,투수,48,0,47+1/3,1,0,3,4,0,0.875,0,0,0,-
2019,터커,KIA,좌익수,48,40,335,2,0,68,2,1,0.972,0,0,0,-
2019,아수아헤,롯데,2루수,48,43,385+2/3,3,0,96,120,24,0.986,0,0,0,-
2019,지석훈,NC,3루수,48,21,235+2/3,4,0,19,56,6,0.949,0,0,0,-
2019,박민호,SK,투수,47,0,50+1/3,1,3,3,8,0,0.917,0,0,0,-
2019,이정후,키움,중견수,47,37,322+1/3,1,0,71,1,0,0.986,0,0,0,-
2019,최영진,삼성,3루수,47,36,342+2/3,4,0,24,66,6,0.957,0,0,0,-
2019,류지혁,두산,2루수,46,28,243+2/3,2,0,66,84,14,0.987,0,0,0,-
2019,김범수,한화,투수,45,16,103,1,0,4,9,0,0.929,0,0,0,-
2019,장진혁,한화,좌익수,45,34,265,3,0,68,2,0,0.959,0,0,0,-
2019,지성준,한화,포수,45,13,186+1/3,0,0,142,10,2,1.0,2,15,3,16.7
2019,최형우,KIA,좌익수,45,44,350,0,0,88,1,0,1.0,0,0,0,-
2019,한동희,롯데,3루수,45,40,346+1/3,8,0,29,75,8,0.929,0,0,0,-
2019,조셉,LG,1루수,45,44,357,4,0,352,33,36,0.99,0,0,0,-
2019,정영일,SK,투수,44,0,42,0,2,0,6,0,1.0,0,0,0,-
2019,신정락,한화,투수,44,1,44+2/3,2,0,2,2,1,0.667,0,0,0,-
2019,최진행,한화,좌익수,44,36,267,0,0,68,0,0,1.0,0,0,0,-
2019,김대우,삼성,투수,44,0,59+2/3,0,0,3,9,0,1.0,0,0,0,-
2019,로하스,KT,좌익수,44,40,317+1/3,0,0,72,4,0,1.0,0,0,0,-
2019,이대은,KT,투수,44,8,86,0,1,5,10,1,1.0,0,0,0,-
2019,권희동,NC,좌익수,44,27,276+1/3,1,0,52,2,2,0.982,0,0,0,-
2019,김건태,NC,투수,44,0,51+1/3,2,2,4,9,1,0.867,0,0,0,-
2019,최항,SK,2루수,43,38,280,3,0,65,80,15,0.98,0,0,0,-
2019,양성우,한화,좌익수,43,21,231+1/3,0,0,41,2,0,1.0,0,0,0,-
2019,권오준,삼성,투수,43,0,43,0,0,2,5,0,1.0,0,0,0,-
2019,박시영,롯데,투수,43,6,61+2/3,0,0,4,4,0,1.0,0,0,0,-
2019,이형종,LG,좌익수,43,40,315,2,0,62,2,0,0.97,0,0,0,-
2019,김재윤,KT,투수,43,0,47+2/3,0,0,1,6,1,1.0,0,0,0,-
2019,김회성,한화,1루수,42,15,173+2/3,1,0,139,13,19,0.993,0,0,0,-
2019,최영진,삼성,1루수,42,29,269,4,0,263,22,36,0.986,0,0,0,-
2019,김준태,롯데,포수,42,26,236,2,1,216,14,0,0.991,3,20,2,9.1
2019,정훈,롯데,1루수,42,25,238+2/3,1,0,218,14,25,0.996,0,0,0,-
2019,박승욱,KT,2루수,42,17,200,2,0,50,54,16,0.981,0,0,0,-
2019,김진성,NC,투수,42,0,42,0,0,0,5,1,1.0,0,0,0,-
2019,구승민,롯데,투수,41,0,36,1,0,2,1,0,0.75,0,0,0,-
2019,박진형,롯데,투수,41,0,40+1/3,1,0,1,4,0,0.833,0,0,0,-
2019,김대현,LG,투수,41,2,66+2/3,2,0,5,9,1,0.875,0,0,0,-
2019,박진우,NC,투수,41,18,140+2/3,1,1,11,14,1,0.962,0,0,0,-
2019,장영석,키움,1루수,40,20,221+1/3,3,0,179,15,15,0.985,0,0,0,-
2019,최원준,KIA,3루수,40,35,309,6,0,22,55,4,0.928,0,0,0,-
2019,노수광,SK,중견수,39,39,286,0,0,97,2,0,1.0,0,0,0,-
2019,송성문,키움,2루수,39,29,263+2/3,3,0,53,77,20,0.977,0,0,0,-
2019,윤진호,LG,3루수,39,2,100,1,0,4,21,2,0.962,0,0,0,-
2019,유민상,KIA,1루수,38,31,285,3,0,283,18,28,0.99,0,0,0,-
2019,유재신,KIA,좌익수,38,7,114+2/3,1,0,24,0,0,0.96,0,0,0,-
2019,이우성,KIA,좌익수,38,29,242+1/3,1,0,53,1,0,0.982,0,0,0,-
2019,강로한,롯데,2루수,38,33,264+2/3,5,0,60,118,25,0.973,0,0,0,-
2019,이상호,NC,1루수,38,17,181+1/3,2,0,173,17,19,0.99,0,0,0,-
2019,배영수,두산,투수,37,0,45+1/3,1,0,5,7,0,0.923,0,0,0,-
2019,이준영,KIA,투수,37,1,51,0,0,3,7,0,1.0,0,0,0,-
2019,이형종,LG,우익수,37,30,268,0,0,85,5,1,1.0,0,0,0,-
2019,송민섭,KT,우익수,37,1,80+1/3,0,0,22,1,0,1.0,0,0,0,-
2019,노시환,한화,1루수,36,24,201+2/3,2,0,202,13,19,0.991,0,0,0,-
2019,김하성,키움,3루수,36,28,240+1/3,5,0,7,44,4,0.911,0,0,0,-
2019,김건국,롯데,투수,36,5,63+1/3,0,3,7,8,0,1.0,0,0,0,-
2019,안승한,KT,포수,36,11,119,2,0,88,5,0,0.979,1,8,2,20.0
2019,김재현,SK,우익수,35,1,59+2/3,0,0,7,0,0,1.0,0,0,0,-
2019,김종수,한화,투수,35,0,31,1,0,1,2,1,0.75,0,0,0,-
2019,배정대,KT,중견수,35,10,149+1/3,1,0,49,1,1,0.98,0,0,0,-
2019,이상호,NC,2루수,35,19,190+2/3,1,0,50,53,16,0.99,0,0,0,-
2019,박희수,SK,투수,34,0,28+2/3,0,0,0,5,0,1.0,0,0,0,-
2019,장승현,두산,포수,34,8,119,0,0,69,7,1,1.0,1,5,3,37.5
2019,최원준,두산,투수,34,3,54+1/3,1,2,2,7,0,0.9,0,0,0,-
2019,임준섭,한화,투수,34,6,49+1/3,1,0,3,10,0,0.929,0,0,0,-
2019,김지수,키움,3루수,34,1,66+1/3,0,0,9,9,0,1.0,0,0,0,-
2019,류승현,KIA,1루수,34,25,197+2/3,0,0,191,18,15,1.0,0,0,0,-
2019,이승현,삼성,투수,34,0,37,0,0,2,8,0,1.0,0,0,0,-
2019,최충연,삼성,투수,34,2,36+2/3,0,0,1,2,0,1.0,0,0,0,-
2019,손동현,KT,투수,34,3,47+1/3,0,0,6,8,1,1.0,0,0,0,-
2019,노수광,SK,우익수,33,22,208,0,0,52,0,0,1.0,0,0,0,-
2019,김동준,키움,투수,33,5,70,0,1,3,12,0,1.0,0,0,0,-
2019,김지수,키움,2루수,33,1,70,1,0,20,27,9,0.979,0,0,0,-
2019,서준원,롯데,투수,33,16,97,0,0,10,15,1,1.0,0,0,0,-
2019,이민우,KIA,투수,32,6,61+1/3,2,0,2,4,0,0.75,0,0,0,-
2019,황윤호,KIA,2루수,32,16,152+2/3,4,0,33,49,12,0.953,0,0,0,-
2019,정성종,롯데,투수,32,0,49+2/3,1,0,6,5,1,0.917,0,0,0,-
2019,구본혁,LG,3루수,32,16,148,0,0,7,26,3,1.0,0,0,0,-
2019,문광은,LG,투수,32,0,33,0,0,0,3,0,1.0,0,0,0,-
2019,신민재,LG,2루수,32,13,133,0,0,37,45,13,1.0,0,0,0,-
2019,이준수,KT,포수,32,14,141+2/3,2,0,96,10,0,0.981,1,16,3,15.8
2019,이명기,NC,중견수,32,24,207,1,0,61,2,1,0.984,0,0,0,-
2019,김광현,SK,투수,31,30,190+1/3,2,0,5,38,4,0.956,0,0,0,-
2019,김태균,한화,1루수,31,30,223+1/3,1,0,201,13,19,0.995,0,0,0,-
2019,서폴드,한화,투수,31,31,192+1/3,4,0,8,23,1,0.886,0,0,0,-
2019,신범수,KIA,포수,31,12,126+2/3,1,0,101,16,0,0.992,1,10,6,37.5
2019,강민국,KT,유격수,31,21,176,5,0,38,64,9,0.953,0,0,0,-
2019,윤석민,KT,1루수,31,20,179,1,0,179,11,21,0.995,0,0,0,-
2019,린드블럼,두산,투수,30,30,194+2/3,2,1,13,10,0,0.92,0,0,0,-
2019,정근우,한화,1루수,30,24,206+2/3,4,0,192,11,22,0.981,0,0,0,-
2019,박정음,키움,좌익수,30,16,146+1/3,0,0,33,1,1,1.0,0,0,0,-
2019,요키시,키움,투수,30,30,181+1/3,1,0,16,38,2,0.982,0,0,0,-
2019,레일리,롯데,투수,30,30,181,3,1,16,28,1,0.936,0,0,0,-
2019,오윤석,롯데,2루수,30,24,176+1/3,1,0,44,60,12,0.99,0,0,0,-
2019,윌슨,LG,투수,30,30,185,5,1,11,20,2,0.861,0,0,0,-
2019,이우찬,LG,투수,30,13,91,1,0,11,15,0,0.963,0,0,0,-
2019,임찬규,LG,투수,30,13,88+2/3,2,0,11,8,0,0.905,0,0,0,-
2019,쿠에바스,KT,투수,30,30,184,3,4,10,24,2,0.919,0,0,0,-
2019,김영규,NC,투수,30,10,66+1/3,0,0,4,6,0,1.0,0,0,0,-
2019,김태진,NC,중견수,30,21,187,2,0,66,2,0,0.971,0,0,0,-
