연도,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
2003,이정훈,롯데,2,0,0,0,-,0,0
2003,임경완,롯데,1,0,0,0,-,0,0
2003,정보명,롯데,2,0,0,0,-,0,0
2003,허일상,롯데,58,0,0,0,-,0,0
2004,전준호,현대,132,60,53,7,88.3,0,0
2004,김주찬,롯데,120,54,44,10,81.5,0,0
2004,이종범,KIA,133,49,42,7,85.7,0,0
2004,김종국,KIA,133,47,39,8,83.0,0,0
2004,정수근,롯데,92,29,24,5,82.8,0,0
2004,이영우,한화,131,32,20,12,62.5,0,0
2004,김수연,한화,115,28,17,11,60.7,0,0
2004,전상렬,두산,128,22,15,7,68.2,0,0
2004,최경환,두산,126,22,14,8,63.6,0,0
2004,정수성,현대,88,13,13,0,100.0,0,0
2004,박한이,삼성,132,22,13,9,59.1,0,0
2004,김민재,SK,129,14,11,3,78.6,0,0
2004,장성호,KIA,130,18,11,7,61.1,0,0
2004,박기혁,롯데,131,15,11,4,73.3,0,0
2004,박용택,LG,109,14,10,4,71.4,0,0
2004,홍성흔,두산,133,17,10,7,58.8,0,0
2004,강동우,삼성,132,14,9,5,64.3,0,0
2004,데이비스,한화,119,14,9,5,64.3,0,0
2004,권용관,LG,124,14,9,5,64.3,0,0
2004,이진영,SK,117,14,8,6,57.1,0,0
2004,홍세완,KIA,96,12,8,4,66.7,0,0
2004,고동진,한화,51,10,8,2,80.0,0,0
2004,이병규,LG,129,12,8,4,66.7,0,0
2004,안경현,두산,125,11,8,3,72.7,0,0
2004,브룸바,현대,132,15,7,8,46.7,0,0
2004,이호준,SK,133,14,7,7,50.0,0,0
2004,박재홍,KIA,73,12,7,5,58.3,0,0
2004,박종호,삼성,132,9,7,2,77.8,0,0
2004,김상현,LG,100,12,7,5,58.3,0,0
2004,마틴,LG,107,7,7,0,100.0,0,0
2004,박경수,LG,92,13,7,6,53.8,0,0
2004,최기문,롯데,108,13,7,6,53.8,0,0
2004,페레즈,롯데,125,13,7,6,53.8,0,0
2004,박진만,현대,129,9,6,3,66.7,0,0
2004,송지만,현대,132,13,6,7,46.2,0,0
2004,김경언,KIA,114,8,6,2,75.0,0,0
2004,이범호,한화,133,9,6,3,66.7,0,0
2004,최만호,LG,112,10,6,4,60.0,0,0
2004,신명철,롯데,54,8,6,2,75.0,0,0
2004,조원우,SK,119,11,5,6,45.5,0,0
2004,김대익,삼성,93,6,5,1,83.3,0,0
2004,김종훈,삼성,127,7,5,2,71.4,0,0
2004,양준혁,삼성,133,7,5,2,71.4,0,0
2004,오태근,LG,46,8,5,3,62.5,0,0
2004,장원진,두산,130,13,5,8,38.5,0,0
2004,박남섭,롯데,86,6,5,1,83.3,0,0
2004,채종국,현대,128,8,4,4,50.0,0,0
2004,조경환,SK,92,5,4,1,80.0,0,0
2004,마해영,KIA,124,7,4,3,57.1,0,0
2004,신종길,한화,49,8,4,4,50.0,0,0
2004,김동주,두산,124,10,4,6,40.0,0,0
2004,윤재국,두산,28,9,4,5,44.4,0,0
2004,정원석,두산,54,8,4,4,50.0,0,0
2004,이대호,롯데,132,7,4,3,57.1,0,0
2004,김일경,현대,83,4,3,1,75.0,0,0
2004,손지환,KIA,114,6,3,3,50.0,0,0
2004,이현곤,KIA,68,3,3,0,100.0,0,0
2004,조동찬,삼성,123,3,3,0,100.0,0,0
2004,신경현,한화,97,7,3,4,42.9,0,0
2004,라이온,롯데,102,4,3,1,75.0,0,0
2004,손인호,롯데,122,5,3,2,60.0,0,0
2004,조성환,롯데,19,3,3,0,100.0,0,0
2004,김동수,현대,113,4,2,2,50.0,0,0
2004,김강민,SK,23,3,2,1,66.7,0,0
2004,김기태,SK,126,6,2,4,33.3,0,0
2004,박경완,SK,132,7,2,5,28.6,0,0
2004,안재만,SK,73,3,2,1,66.7,0,0
2004,정경배,SK,105,6,2,4,33.3,0,0
2004,채종범,SK,104,7,2,5,28.6,0,0
2004,김상훈,KIA,128,3,2,1,66.7,0,0
2004,김재걸,삼성,64,5,2,3,40.0,0,0
2004,현재윤,삼성,77,5,2,3,40.0,0,0
2004,김태균,한화,129,3,2,1,66.7,0,0
2004,디아즈,한화,70,7,2,5,28.6,0,0
2004,엔젤,한화,40,2,2,0,100.0,0,0
2004,최민준,한화,14,2,2,0,100.0,0,0
2004,최진행,한화,79,2,2,0,100.0,0,0
2004,이대형,LG,13,3,2,1,66.7,0,0
2004,이종열,LG,106,6,2,4,33.3,0,0
2004,조인성,LG,129,7,2,5,28.6,0,0
2004,강봉규,두산,40,3,2,1,66.7,0,0
2004,김창희,두산,110,5,2,3,40.0,0,0
2004,박현승,롯데,61,3,2,1,66.7,0,0
2004,서정호,롯데,15,2,2,0,100.0,0,0
2004,강귀태,현대,84,3,1,2,33.3,0,0
2004,강병식,현대,16,1,1,0,100.0,0,0
2004,김민우,현대,18,1,1,0,100.0,0,0
2004,서한규,현대,72,1,1,0,100.0,0,0
2004,정성훈,현대,118,4,1,3,25.0,0,0
2004,조재호,현대,87,1,1,0,100.0,0,0
2004,김형철,SK,23,1,1,0,100,0,0
2004,송재익,SK,68,2,1,1,50.0,0,0
2004,조중근,SK,41,1,1,0,100,0,0
2004,서동욱,KIA,58,3,1,2,33.3,0,0
2004,심재학,KIA,128,5,1,4,20.0,0,0
2004,김한수,삼성,133,3,1,2,33.3,0,0
2004,신동주,삼성,73,3,1,2,33.3,0,0
2004,맹진국,한화,5,1,1,0,100,0,0
2004,박노민,한화,4,1,1,0,100,0,0
2004,임수민,한화,111,3,1,2,33.3,0,0
2004,조현수,한화,92,2,1,1,50.0,0,0
2004,한상훈,한화,63,3,1,2,33.3,0,0
2004,김재현,LG,120,2,1,1,50.0,0,0
2004,안치용,LG,22,1,1,0,100,0,0
2004,이용규,LG,52,4,1,3,25.0,0,0
2004,최동수,LG,123,2,1,1,50.0,0,0
2004,나주환,두산,64,2,1,1,50.0,0,0
2004,유재웅,두산,76,3,1,2,33.3,0,0
2004,이승준,두산,64,1,1,0,100,0,0
2004,박경진,롯데,35,1,1,0,100,0,0
2004,박연수,롯데,74,1,1,0,100,0,0
2004,박정준,롯데,16,1,1,0,100,0,0
2004,이계성,롯데,54,1,1,0,100,0,0
2004,이인구,롯데,41,1,1,0,100,0,0
2004,김성태,현대,1,0,0,0,-,0,0
2004,송신영,현대,1,0,0,0,-,0,0
2004,신철인,현대,3,0,0,0,-,0,0
2004,심정수,현대,102,1,0,1,0.0,0,0
2004,이상열,현대,1,0,0,0,-,0,0
2004,이숭용,현대,133,3,0,3,0.0,0,0
2004,이택근,현대,41,2,0,2,0.0,0,0
2004,전근표,현대,79,2,0,2,0.0,0,0
2004,조용준,현대,3,0,0,0,-,0,0
2004,지석훈,현대,5,0,0,0,-,0,0
2004,강성우,SK,30,0,0,0,-,0,0
2004,강혁,SK,88,0,0,0,-,0,0
2004,고효준,SK,1,0,0,0,-,0,0
2004,김건한,SK,1,0,0,0,-,0,0
2004,김경태,SK,1,0,0,0,-,0,0
2004,김영수,SK,2,0,0,0,-,0,0
2004,김원,SK,5,0,0,0,-,0,0
2004,김원형,SK,1,0,0,0,-,0,0
2004,박정권,SK,24,0,0,0,-,0,0
2004,박창근,SK,3,0,0,0,-,0,0
2004,브리또,SK,102,2,0,2,0.0,0,0
2004,송수근,SK,28,0,0,0,-,0,0
2004,송은범,SK,1,0,0,0,-,0,0
2004,신승현,SK,1,0,0,0,-,0,0
2004,신주일,SK,1,0,0,0,-,0,0
2004,양승학,SK,2,0,0,0,-,0,0
2004,엄정욱,SK,1,0,0,0,-,0,0
2004,윤현식,SK,4,0,0,0,-,0,0
2004,윤형국,SK,10,0,0,0,-,0,0
2004,이대수,SK,105,1,0,1,0.0,0,0
2004,이상훈,SK,3,0,0,0,-,0,0
2004,임훈,SK,10,0,0,0,-,0,0
2004,정대현,SK,3,0,0,0,-,0,0
2004,조웅천,SK,4,0,0,0,-,0,0
2004,최경철,SK,34,0,0,0,-,0,0
2004,카브레라,SK,7,0,0,0,-,0,0
2004,고우석,KIA,1,0,0,0,-,0,0
2004,김경진,KIA,66,1,0,1,0.0,0,0
2004,김민철,KIA,11,0,0,0,-,0,0
2004,김원섭,KIA,41,3,0,3,0.0,0,0
2004,김인철,KIA,3,0,0,0,-,0,0
2004,김주형,KIA,47,1,0,1,0.0,0,0
2004,김주호,KIA,27,1,0,1,0.0,0,0
2004,김지훈,KIA,55,0,0,0,-,0,0
2004,마뇽,KIA,2,0,0,0,-,0,0
2004,신용운,KIA,2,0,0,0,-,0,0
2004,오철민,KIA,1,0,0,0,-,0,0
2004,이강철,KIA,3,0,0,0,-,0,0
2004,이경원,KIA,2,0,0,0,-,0,0
2004,이동현,KIA,1,0,0,0,-,0,0
2004,이재주,KIA,119,2,0,2,0.0,0,0
2004,이정상,KIA,6,0,0,0,-,0,0
2004,최용호,KIA,1,0,0,0,-,0,0
2004,최향남,KIA,1,0,0,0,-,0,0
2004,허준,KIA,11,0,0,0,-,0,0
2004,강명구,삼성,15,1,0,1,0.0,0,0
2004,강영식,삼성,1,0,0,0,-,0,0
2004,고지행,삼성,2,0,0,0,-,0,0
2004,곽용섭,삼성,1,0,0,0,-,0,0
2004,권오준,삼성,2,0,0,0,-,0,0
2004,권혁,삼성,2,0,0,0,-,0,0
2004,김덕윤,삼성,3,0,0,0,-,0,0
2004,김영복,삼성,4,0,0,0,-,0,0
2004,김진웅,삼성,1,0,0,0,-,0,0
2004,김현욱,삼성,1,0,0,0,-,0,0
2004,로페즈,삼성,22,0,0,0,-,0,0
2004,박석민,삼성,23,0,0,0,-,0,0
2004,박석진,삼성,2,0,0,0,-,0,0
2004,박정환,삼성,29,1,0,1,0.0,0,0
2004,배영수,삼성,2,0,0,0,-,0,0
2004,안지만,삼성,1,0,0,0,-,0,0
2004,오리어리,삼성,63,0,0,0,-,0,0
2004,오상민,삼성,1,0,0,0,-,0,0
2004,윤성환,삼성,3,0,0,0,-,0,0
2004,이정식,삼성,32,0,0,0,-,0,0
2004,이태호,삼성,11,0,0,0,-,0,0
2004,임창용,삼성,6,0,0,0,-,0,0
2004,정현욱,삼성,2,0,0,0,-,0,0
2004,진갑용,삼성,129,0,0,0,-,0,0
2004,최익성,삼성,18,0,0,0,-,0,0
2004,최형우,삼성,2,0,0,0,-,0,0
2004,고상천,한화,1,0,0,0,-,0,0
2004,권영근,한화,5,0,0,0,-,0,0
2004,권준헌,한화,5,0,0,0,-,0,0
2004,김승권,한화,28,1,0,1,0.0,0,0
2004,김종석,한화,21,0,0,0,-,0,0
2004,김해님,한화,1,0,0,0,-,0,0
2004,문용민,한화,1,0,0,0,-,0,0
2004,박정진,한화,4,0,0,0,-,0,0
2004,백재호,한화,69,0,0,0,-,0,0
2004,송창식,한화,1,0,0,0,-,0,0
2004,신주영,한화,1,0,0,0,-,0,0
2004,심광호,한화,52,1,0,1,0.0,0,0
2004,안영명,한화,2,0,0,0,-,0,0
2004,오봉옥,한화,1,0,0,0,-,0,0
2004,윤경희,한화,1,0,0,0,-,0,0
2004,윤규진,한화,1,0,0,0,-,0,0
2004,이도형,한화,66,0,0,0,-,0,0
2004,이상현,한화,2,0,0,0,-,0,0
2004,이송영,한화,1,0,0,0,-,0,0
2004,이양기,한화,10,0,0,0,-,0,0
2004,이창훈,한화,25,1,0,1,0.0,0,0
2004,장종훈,한화,70,1,0,1,0.0,0,0
2004,정병희,한화,3,0,0,0,-,0,0
2004,조문기,한화,1,0,0,0,-,0,0
2004,조영민,한화,1,0,0,0,-,0,0
2004,조윤채,한화,14,0,0,0,-,0,0
2004,지연규,한화,4,0,0,0,-,0,0
2004,차명주,한화,2,0,0,0,-,0,0
2004,최영필,한화,2,0,0,0,-,0,0
2004,황우구,한화,29,1,0,1,0.0,0,0
2004,경헌호,LG,1,0,0,0,-,0,0
2004,김광삼,LG,1,0,0,0,-,0,0
2004,김광우,LG,1,0,0,0,-,0,0
2004,김용우,LG,11,0,0,0,-,0,0
2004,김우석,LG,43,0,0,0,-,0,0
2004,김재학,LG,4,0,0,0,-,0,0
2004,김정민,LG,61,1,0,1,0.0,0,0
2004,김태완,LG,15,0,0,0,-,0,0
2004,류택현,LG,1,0,0,0,-,0,0
2004,민경수,LG,3,0,0,0,-,0,0
2004,박기남,LG,38,0,0,0,-,0,0
2004,서승화,LG,2,0,0,0,-,0,0
2004,신윤호,LG,1,0,0,0,-,0,0
2004,심수창,LG,1,0,0,0,-,0,0
2004,안상준,LG,14,0,0,0,-,0,0
2004,양현석,LG,52,0,0,0,-,0,0
2004,우규민,LG,1,0,0,0,-,0,0
2004,유지현,LG,16,0,0,0,-,0,0
2004,이동현,LG,1,0,0,0,-,0,0
2004,이성열,LG,1,0,0,0,-,0,0
2004,이학준,LG,4,0,0,0,-,0,0
2004,장문석,LG,1,0,0,0,-,0,0
2004,장준관,LG,1,0,0,0,-,0,0
2004,전승남,LG,1,0,0,0,-,0,0
2004,정재복,LG,1,0,0,0,-,0,0
2004,진필중,LG,5,0,0,0,-,0,0
2004,최길성,LG,16,0,0,0,-,0,0
2004,최승환,LG,7,0,0,0,-,0,0
2004,한규식,LG,45,1,0,1,0.0,0,0
2004,허용,LG,1,0,0,0,-,0,0
2004,홍현우,LG,39,0,0,0,-,0,0
2004,강인권,두산,79,0,0,0,-,0,0
2004,구자운,두산,4,0,0,0,-,0,0
2004,김재호,두산,36,0,0,0,-,0,0
2004,레스,두산,1,0,0,0,-,0,0
2004,문희성,두산,28,0,0,0,-,0,0
2004,방승재,두산,10,0,0,0,-,0,0
2004,백승훈,두산,5,1,0,1,0.0,0,0
2004,손시헌,두산,122,2,0,2,0.0,0,0
2004,알칸트라,두산,37,1,0,1,0.0,0,0
2004,용덕한,두산,5,0,0,0,-,0,0
2004,윤상무,두산,3,0,0,0,-,0,0
2004,윤석민,두산,3,0,0,0,-,0,0
2004,이재영,두산,3,0,0,0,-,0,0
2004,이혜천,두산,1,0,0,0,-,0,0
2004,임재철,두산,51,1,0,1,0.0,0,0
2004,전병두,두산,1,0,0,0,-,0,0
2004,정성훈,두산,7,0,0,0,-,0,0
2004,정재훈,두산,3,0,0,0,-,0,0
2004,채상병,두산,15,0,0,0,-,0,0
2004,홍마태,두산,6,0,0,0,-,0,0
2004,홍원기,두산,101,0,0,0,-,0,0
2004,황윤성,두산,3,0,0,0,-,0,0
2004,가득염,롯데,3,0,0,0,-,0,0
2004,강민호,롯데,3,0,0,0,-,0,0
2004,강상수,롯데,4,0,0,0,-,0,0
2004,김만윤,롯데,7,1,0,1,0.0,0,0
2004,김승관,롯데,59,1,0,1,0.0,0,0
2004,김종성,롯데,2,0,0,0,-,0,0
2004,김태균,롯데,40,0,0,0,-,0,0
2004,노승욱,롯데,2,0,0,0,-,0,0
2004,노장진,롯데,4,0,0,0,-,0,0
2004,문규현,롯데,8,1,0,1,0.0,0,0
2004,박정태,롯데,26,0,0,0,-,0,0
2004,박진환,롯데,23,0,0,0,-,0,0
2004,성민국,롯데,4,0,0,0,-,0,0
2004,손민한,롯데,5,0,0,0,-,0,0
2004,심제훈,롯데,3,0,0,0,-,0,0
2004,이시온,롯데,4,0,0,0,-,0,0
2004,이정민,롯데,1,0,0,0,-,0,0
2004,이정훈,롯데,4,0,0,0,-,0,0
2004,임경완,롯데,4,0,0,0,-,0,0
2004,장원준,롯데,1,0,0,0,-,0,0
2004,조인신,롯데,22,0,0,0,-,0,0
2004,조효상,롯데,10,0,0,0,-,0,0
2004,최대성,롯데,1,0,0,0,-,0,0
2004,최준석,롯데,10,0,0,0,-,0,0
2004,허일상,롯데,27,1,0,1,0.0,0,0
2004,황이갑,롯데,5,0,0,0,-,0,0
2005,박용택,LG,126,50,43,7,86.0,0,0
2005,윤승균,두산,116,51,39,12,76.5,0,0
2005,이대형,LG,107,46,37,9,80.4,0,0
2005,이용규,KIA,124,41,31,10,75.6,0,0
2005,정수성,현대,118,34,29,5,85.3,0,0
2005,이종범,KIA,118,33,28,5,84.8,0,0
2005,박재홍,SK,109,32,22,10,68.8,0,0
2005,강명구,삼성,106,23,21,2,91.3,0,0
2005,신명철,롯데,116,29,21,8,72.4,0,0
2005,정수근,롯데,109,36,21,15,58.3,0,0
2005,김민재,SK,125,25,20,5,80.0,0,0
2005,조동화,SK,110,24,19,5,79.2,0,0
2005,클리어,LG,110,24,19,5,79.2,0,0
2005,전준호,현대,94,26,18,8,69.2,0,0
2005,조동찬,삼성,122,23,17,6,73.9,0,0
2005,안재만,LG,65,21,15,6,71.4,0,0
2005,박한이,삼성,123,22,12,10,54.5,0,0
2005,문희성,두산,114,15,12,3,80.0,0,0
2005,최경환,두산,102,15,11,4,73.3,0,0
2005,김민철,KIA,101,15,11,4,73.3,0,0
2005,김종국,KIA,117,16,11,5,68.8,0,0
2005,고동진,한화,94,14,11,3,78.6,0,0
2005,양준혁,삼성,124,13,10,3,76.9,0,0
2005,임재철,두산,109,13,10,3,76.9,0,0
2005,이병규,LG,119,16,10,6,62.5,0,0
2005,서한규,현대,93,11,9,2,81.8,0,0
2005,강동우,삼성,125,10,9,1,90.0,0,0
2005,김수연,한화,111,12,9,3,75.0,0,0
2005,김재걸,삼성,103,16,8,8,50.0,0,0
2005,나주환,두산,99,11,8,3,72.7,0,0
2005,이진영,SK,122,13,8,5,61.5,0,0
2005,김인철,한화,103,11,8,3,72.7,0,0
2005,박기혁,롯데,114,11,8,3,72.7,0,0
2005,정성훈,현대,126,10,7,3,70.0,0,0
2005,홍세완,KIA,90,14,7,7,50.0,0,0
2005,정경배,SK,126,15,7,8,46.7,0,0
2005,데이비스,한화,118,10,7,3,70.0,0,0
2005,조원우,한화,95,10,7,3,70.0,0,0
2005,라이온,롯데,125,10,7,3,70.0,0,0
2005,이범호,한화,126,8,6,2,75.0,0,0
2005,박정준,롯데,91,10,6,4,60.0,0,0
2005,박종호,삼성,119,7,5,2,71.4,0,0
2005,박진만,삼성,85,7,5,2,71.4,0,0
2005,이호준,SK,105,10,5,5,50.0,0,0
2005,이종열,LG,85,6,5,1,83.3,0,0
2005,백재호,한화,85,5,5,0,100.0,0,0
2005,김일경,현대,55,4,4,0,100.0,0,0
2005,김창희,두산,84,6,4,2,66.7,0,0
2005,장원진,두산,123,8,4,4,50.0,0,0
2005,장성호,KIA,123,5,4,1,80.0,0,0
2005,정근우,SK,52,6,4,2,66.7,0,0
2005,박남섭,롯데,68,6,4,2,66.7,0,0
2005,최준석,롯데,100,5,4,1,80.0,0,0
2005,송지만,현대,123,6,3,3,50.0,0,0
2005,김종훈,삼성,70,4,3,1,75.0,0,0
2005,심정수,삼성,124,5,3,2,60.0,0,0
2005,전상렬,두산,92,6,3,3,50.0,0,0
2005,심재학,KIA,94,4,3,1,75.0,0,0
2005,박재상,SK,31,4,3,1,75.0,0,0
2005,최익성,SK,40,3,3,0,100.0,0,0
2005,권용관,LG,79,5,3,2,60.0,0,0
2005,이성열,LG,102,4,3,1,75.0,0,0
2005,이학준,LG,13,3,3,0,100.0,0,0
2005,정의윤,LG,106,4,3,1,75.0,0,0
2005,김태균,한화,124,4,3,1,75.0,0,0
2005,박진환,롯데,31,5,3,2,60.0,0,0
2005,손인호,롯데,114,5,3,2,60.0,0,0
2005,최기문,롯데,94,4,3,1,75.0,0,0
2005,펠로우,롯데,109,7,3,4,42.9,0,0
2005,강귀태,현대,104,2,2,0,100.0,0,0
2005,강병식,현대,94,2,2,0,100.0,0,0
2005,김동수,현대,96,3,2,1,66.7,0,0
2005,이택근,현대,71,3,2,1,66.7,0,0
2005,강봉규,두산,48,3,2,1,66.7,0,0
2005,손시헌,두산,126,7,2,5,28.6,0,0
2005,홍성흔,두산,115,4,2,2,50.0,0,0
2005,김경언,KIA,78,4,2,2,50.0,0,0
2005,송산,KIA,75,4,2,2,50.0,0,0
2005,김강민,SK,23,5,2,3,40.0,0,0
2005,김재현,SK,120,4,2,2,50.0,0,0
2005,조중근,SK,108,4,2,2,50.0,0,0
2005,마테오,LG,34,3,2,1,66.7,0,0
2005,안상준,LG,26,2,2,0,100.0,0,0
2005,신경현,한화,110,5,2,3,40.0,0,0
2005,유한준,현대,18,1,1,0,100.0,0,0
2005,이숭용,현대,105,2,1,1,50.0,0,0
2005,채종국,현대,106,9,1,8,11.1,0,0
2005,김한수,삼성,114,1,1,0,100.0,0,0
2005,박석민,삼성,52,1,1,0,100.0,0,0
2005,박정환,삼성,26,1,1,0,100.0,0,0
2005,진갑용,삼성,110,2,1,1,50.0,0,0
2005,김동주,두산,94,3,1,2,33.3,0,0
2005,김재호,두산,47,1,1,0,100,0,0
2005,방승재,두산,6,1,1,0,100,0,0
2005,안경현,두산,105,3,1,2,33.3,0,0
2005,용덕한,두산,59,4,1,3,25.0,0,0
2005,정원석,두산,15,2,1,1,50.0,0,0
2005,손지환,KIA,107,3,1,2,33.3,0,0
2005,최훈락,KIA,24,2,1,1,50.0,0,0
2005,김태균,SK,110,1,1,0,100,0,0
2005,박경완,SK,114,5,1,4,20.0,0,0
2005,이대수,SK,99,2,1,1,50.0,0,0
2005,박경수,LG,35,1,1,0,100,0,0
2005,박병호,LG,79,1,1,0,100,0,0
2005,오태근,LG,7,2,1,1,50.0,0,0
2005,최동수,LG,77,1,1,0,100,0,0
2005,백승룡,한화,39,3,1,2,33.3,0,0
2005,심광호,한화,63,1,1,0,100,0,0
2005,임수민,한화,64,1,1,0,100,0,0
2005,최민준,한화,1,1,1,0,100,0,0
2005,한상훈,한화,94,1,1,0,100,0,0
2005,강민호,롯데,104,5,1,4,20.0,0,0
2005,박연수,롯데,71,4,1,3,25.0,0,0
2005,박현승,롯데,24,1,1,0,100,0,0
2005,이대호,롯데,126,1,1,0,100,0,0
2005,조인신,롯데,27,1,1,0,100,0,0
2005,김민범,현대,1,0,0,0,-,0,0
2005,김성태,현대,1,0,0,0,-,0,0
2005,김승권,현대,8,0,0,0,-,0,0
2005,노병오,현대,2,0,0,0,-,0,0
2005,노환수,현대,1,0,0,0,-,0,0
2005,박준수,현대,1,0,0,0,-,0,0
2005,서튼,현대,119,2,0,2,0.0,0,0
2005,송신영,현대,1,0,0,0,-,0,0
2005,오윤,현대,9,0,0,0,-,0,0
2005,오재일,현대,1,0,0,0,-,0,0
2005,유덕형,현대,3,0,0,0,-,0,0
2005,이동학,현대,2,0,0,0,-,0,0
2005,이보근,현대,1,0,0,0,-,0,0
2005,이상현,현대,4,0,0,0,-,0,0
2005,장교성,현대,37,2,0,2,0.0,0,0
2005,전근표,현대,37,1,0,1,0.0,0,0
2005,정민태,현대,1,0,0,0,-,0,0
2005,조승현,현대,5,0,0,0,-,0,0
2005,조용준,현대,4,0,0,0,-,0,0
2005,조재호,현대,16,1,0,1,0.0,0,0
2005,지석훈,현대,61,0,0,0,-,0,0
2005,차화준,현대,4,0,0,0,-,0,0
2005,허준,현대,2,0,0,0,-,0,0
2005,황두성,현대,2,0,0,0,-,0,0
2005,강영식,삼성,2,0,0,0,-,0,0
2005,곽용섭,삼성,3,0,0,0,-,0,0
2005,권오준,삼성,4,0,0,0,-,0,0
2005,김대익,삼성,61,0,0,0,-,0,0
2005,김덕윤,삼성,1,0,0,0,-,0,0
2005,김영복,삼성,23,0,0,0,-,0,0
2005,김진웅,삼성,1,0,0,0,-,0,0
2005,박성훈,삼성,1,0,0,0,-,0,0
2005,배영수,삼성,1,0,0,0,-,0,0
2005,손승현,삼성,8,0,0,0,-,0,0
2005,손주인,삼성,14,0,0,0,-,0,0
2005,오승환,삼성,7,0,0,0,-,0,0
2005,이정식,삼성,59,0,0,0,-,0,0
2005,이태호,삼성,1,0,0,0,-,0,0
2005,임창용,삼성,1,0,0,0,-,0,0
2005,전병호,삼성,2,0,0,0,-,0,0
2005,조영훈,삼성,7,0,0,0,-,0,0
2005,허연철,삼성,10,0,0,0,-,0,0
2005,강인권,두산,18,0,0,0,-,0,0
2005,고영민,두산,16,0,0,0,-,0,0
2005,금민철,두산,1,0,0,0,-,0,0
2005,김명제,두산,1,0,0,0,-,0,0
2005,김성배,두산,5,0,0,0,-,0,0
2005,김승회,두산,1,0,0,0,-,0,0
2005,김주호,두산,5,0,0,0,-,0,0
2005,김혜겸,두산,1,0,0,0,-,0,0
2005,리오스,두산,1,0,0,0,-,0,0
2005,박정배,두산,1,0,0,0,-,0,0
2005,서동환,두산,1,0,0,0,-,0,0
2005,윤석민,두산,1,0,0,0,-,0,0
2005,이경민,두산,1,0,0,0,-,0,0
2005,이대현,두산,1,0,0,0,-,0,0
2005,이승준,두산,24,0,0,0,-,0,0
2005,이원희,두산,8,0,0,0,-,0,0
2005,이재영,두산,2,0,0,0,-,0,0
2005,이재우,두산,5,0,0,0,-,0,0
2005,이혜천,두산,1,0,0,0,-,0,0
2005,정재훈,두산,8,0,0,0,-,0,0
2005,조현근,두산,4,0,0,0,-,0,0
2005,홍원기,두산,92,0,0,0,-,0,0
2005,황윤성,두산,55,0,0,0,-,0,0
2005,김경진,KIA,42,0,0,0,-,0,0
2005,김상훈,KIA,105,2,0,2,0.0,0,0
2005,김성호,KIA,2,0,0,0,-,0,0
2005,김원섭,KIA,28,0,0,0,-,0,0
2005,김주형,KIA,39,0,0,0,-,0,0
2005,마해영,KIA,94,0,0,0,-,0,0
2005,백정훈,KIA,1,0,0,0,-,0,0
2005,서동욱,KIA,12,0,0,0,-,0,0
2005,신동주,KIA,23,0,0,0,-,0,0
2005,신용운,KIA,3,0,0,0,-,0,0
2005,윤석민,KIA,2,0,0,0,-,0,0
2005,윤형진,KIA,1,0,0,0,-,0,0
2005,이범석,KIA,1,0,0,0,-,0,0
2005,이영수,KIA,4,0,0,0,-,0,0
2005,이재주,KIA,79,1,0,1,0.0,0,0
2005,임성민,KIA,47,0,0,0,-,0,0
2005,장일현,KIA,11,0,0,0,-,0,0
2005,전병두,KIA,2,0,0,0,-,0,0
2005,주창훈,KIA,1,0,0,0,-,0,0
2005,차일목,KIA,6,0,0,0,-,0,0
2005,홍현우,KIA,25,0,0,0,-,0,0
2005,강성우,SK,22,0,0,0,-,0,0
2005,김경태,SK,1,0,0,0,-,0,0
2005,김기태,SK,54,0,0,0,-,0,0
2005,김원형,SK,3,0,0,0,-,0,0
2005,김형철,SK,20,0,0,0,-,0,0
2005,위재영,SK,1,0,0,0,-,0,0
2005,윤길현,SK,1,0,0,0,-,0,0
2005,이영욱,SK,3,0,0,0,-,0,0
2005,정우람,SK,1,0,0,0,-,0,0
2005,조경환,SK,19,0,0,0,-,0,0
2005,조웅천,SK,4,0,0,0,-,0,0
2005,조형식,SK,1,0,0,0,-,0,0
2005,차바치,SK,1,0,0,0,-,0,0
2005,채종범,SK,8,0,0,0,-,0,0
2005,최경철,SK,43,0,0,0,-,0,0
2005,최정,SK,45,0,0,0,-,0,0
2005,최혁길,SK,1,0,0,0,-,0,0
2005,카브레라,SK,1,0,0,0,-,0,0
2005,경헌호,LG,2,0,0,0,-,0,0
2005,김민기,LG,1,0,0,0,-,0,0
2005,김우석,LG,30,0,0,0,-,0,0
2005,김정민,LG,79,2,0,2,0.0,0,0
2005,김태완,LG,29,1,0,1,0.0,0,0
2005,류택현,LG,1,0,0,0,-,0,0
2005,박기남,LG,56,1,0,1,0.0,0,0
2005,서용빈,LG,15,0,0,0,-,0,0
2005,송현우,LG,1,0,0,0,-,0,0
2005,신윤호,LG,2,0,0,0,-,0,0
2005,신재웅,LG,1,0,0,0,-,0,0
2005,심수창,LG,1,0,0,0,-,0,0
2005,안치용,LG,13,0,0,0,-,0,0
2005,왈론드,LG,1,0,0,0,-,0,0
2005,장문석,LG,1,0,0,0,-,0,0
2005,정재복,LG,2,0,0,0,-,0,0
2005,조인성,LG,85,0,0,0,-,0,0
2005,최길성,LG,4,0,0,0,-,0,0
2005,최승환,LG,16,0,0,0,-,0,0
